session_id,station_id,user_id,vehicle_id,start_time,end_time,energy_kwh,amount_paid
332,5,24,78,2025-01-14 19:00:00,2025-01-14 20:49:00,7.8,154.14
333,20,191,164,2025-01-14 20:00:00,2025-01-14 20:53:00,43.86,264.7
334,12,55,74,2025-01-14 21:00:00,2025-01-14 22:50:00,15.32,83.68
335,6,109,109,2025-01-14 22:00:00,2025-01-14 22:31:00,19.96,454.13
336,8,88,159,2025-01-14 23:00:00,2025-01-15 00:53:00,28.05,233.7
337,11,10,13,2025-01-15 00:00:00,2025-01-15 01:15:00,6.53,210.67
338,10,110,63,2025-01-15 01:00:00,2025-01-15 02:34:00,33.52,254.0
339,20,106,143,2025-01-15 02:00:00,2025-01-15 02:41:00,12.69,465.32
340,20,71,106,2025-01-15 03:00:00,2025-01-15 04:48:00,41.68,459.93
341,19,164,113,2025-01-15 04:00:00,2025-01-15 05:37:00,14.87,165.41
342,20,167,98,2025-01-15 05:00:00,2025-01-15 05:53:00,21.53,297.08
343,6,66,76,2025-01-15 06:00:00,2025-01-15 06:29:00,13.97,244.7
344,14,34,188,2025-01-15 07:00:00,2025-01-15 08:05:00,30.84,70.66
345,16,102,55,2025-01-15 08:00:00,2025-01-15 08:55:00,20.09,286.06
346,20,98,101,2025-01-15 09:00:00,2025-01-15 10:58:00,14.57,395.4
347,13,162,182,2025-01-15 10:00:00,2025-01-15 10:57:00,38.76,397.77
348,12,132,56,2025-01-15 11:00:00,2025-01-15 12:47:00,33.12,380.28
349,1,87,195,2025-01-15 12:00:00,2025-01-15 13:21:00,23.87,141.54
350,15,102,67,2025-01-15 13:00:00,2025-01-15 14:26:00,16.44,82.94
351,8,123,65,2025-01-15 14:00:00,2025-01-15 14:58:00,39.89,126.07
352,1,179,80,2025-01-15 15:00:00,2025-01-15 16:06:00,21.78,54.46
353,2,162,59,2025-01-15 16:00:00,2025-01-15 16:21:00,23.62,390.1
354,16,4,149,2025-01-15 17:00:00,2025-01-15 18:53:00,12.68,142.05
355,14,78,44,2025-01-15 18:00:00,2025-01-15 19:18:00,38.36,245.95
356,12,163,144,2025-01-15 19:00:00,2025-01-15 20:55:00,27.0,91.68
357,16,80,153,2025-01-15 20:00:00,2025-01-15 21:28:00,31.28,292.27
358,5,172,189,2025-01-15 21:00:00,2025-01-15 22:06:00,21.75,233.8
359,11,31,4,2025-01-15 22:00:00,2025-01-15 23:49:00,5.78,172.91
360,8,170,137,2025-01-15 23:00:00,2025-01-16 00:01:00,17.02,477.51
361,11,157,110,2025-01-16 00:00:00,2025-01-16 00:27:00,5.83,189.69
362,12,138,21,2025-01-16 01:00:00,2025-01-16 02:27:00,6.2,351.35
363,1,12,68,2025-01-16 02:00:00,2025-01-16 02:59:00,44.41,483.7
364,18,154,48,2025-01-16 03:00:00,2025-01-16 03:27:00,8.79,364.09
365,13,58,47,2025-01-16 04:00:00,2025-01-16 04:40:00,23.04,359.32
366,12,74,63,2025-01-16 05:00:00,2025-01-16 06:48:00,38.55,402.53
367,16,63,148,2025-01-16 06:00:00,2025-01-16 06:44:00,21.86,342.47
368,3,97,113,2025-01-16 07:00:00,2025-01-16 07:53:00,14.95,234.12
369,3,150,174,2025-01-16 08:00:00,2025-01-16 09:10:00,21.56,155.3
370,11,164,188,2025-01-16 09:00:00,2025-01-16 10:40:00,37.96,480.5
371,5,185,189,2025-01-16 10:00:00,2025-01-16 11:33:00,6.8,340.58
372,5,122,117,2025-01-16 11:00:00,2025-01-16 11:48:00,24.55,53.14
373,20,173,187,2025-01-16 12:00:00,2025-01-16 13:38:00,12.74,219.19
374,13,195,7,2025-01-16 13:00:00,2025-01-16 13:50:00,7.41,68.54
375,18,97,81,2025-01-16 14:00:00,2025-01-16 15:05:00,36.42,435.77
376,17,93,115,2025-01-16 15:00:00,2025-01-16 16:34:00,5.58,149.34
377,16,101,64,2025-01-16 16:00:00,2025-01-16 17:57:00,21.6,292.6
378,7,75,115,2025-01-16 17:00:00,2025-01-16 17:48:00,26.82,140.28
379,7,100,200,2025-01-16 18:00:00,2025-01-16 19:23:00,11.92,337.27
380,17,30,88,2025-01-16 19:00:00,2025-01-16 20:21:00,40.98,343.35
381,10,190,149,2025-01-16 20:00:00,2025-01-16 21:30:00,21.35,394.15
382,14,42,126,2025-01-16 21:00:00,2025-01-16 22:00:00,12.28,286.61
383,10,166,195,2025-01-16 22:00:00,2025-01-16 23:30:00,29.45,424.65
384,3,192,58,2025-01-16 23:00:00,2025-01-17 00:45:00,30.58,392.86
385,10,158,96,2025-01-17 00:00:00,2025-01-17 00:44:00,20.55,282.54
386,15,98,27,2025-01-17 01:00:00,2025-01-17 02:09:00,6.26,433.56
387,5,36,175,2025-01-17 02:00:00,2025-01-17 03:15:00,31.47,105.22
388,1,85,199,2025-01-17 03:00:00,2025-01-17 03:35:00,14.51,113.11
389,11,34,49,2025-01-17 04:00:00,2025-01-17 04:31:00,11.0,495.45
390,14,132,188,2025-01-17 05:00:00,2025-01-17 06:06:00,37.84,108.85
391,12,96,187,2025-01-17 06:00:00,2025-01-17 06:44:00,25.17,333.81
392,3,101,51,2025-01-17 07:00:00,2025-01-17 08:42:00,22.92,337.56
393,6,89,95,2025-01-17 08:00:00,2025-01-17 09:48:00,35.19,224.18
394,8,191,103,2025-01-17 09:00:00,2025-01-17 10:47:00,23.83,246.04
395,18,26,57,2025-01-17 10:00:00,2025-01-17 11:58:00,29.47,282.66
396,4,90,102,2025-01-17 11:00:00,2025-01-17 11:25:00,21.25,264.52
397,16,38,46,2025-01-17 12:00:00,2025-01-17 13:38:00,40.5,333.69
398,3,196,49,2025-01-17 13:00:00,2025-01-17 13:51:00,27.62,78.59
399,17,128,126,2025-01-17 14:00:00,2025-01-17 15:17:00,41.1,153.3
400,20,192,152,2025-01-17 15:00:00,2025-01-17 15:59:00,40.95,305.09
401,19,78,69,2025-01-17 16:00:00,2025-01-17 17:14:00,35.34,303.18
402,19,97,73,2025-01-17 17:00:00,2025-01-17 18:41:00,26.92,158.7
403,11,107,17,2025-01-17 18:00:00,2025-01-17 19:22:00,31.17,91.83
404,19,6,119,2025-01-17 19:00:00,2025-01-17 20:58:00,13.88,144.3
405,4,22,2,2025-01-17 20:00:00,2025-01-17 21:00:00,41.77,288.34
406,18,169,180,2025-01-17 21:00:00,2025-01-17 21:20:00,39.39,221.95
407,8,142,174,2025-01-17 22:00:00,2025-01-17 22:39:00,36.49,183.12
408,11,28,81,2025-01-17 23:00:00,2025-01-17 23:47:00,6.02,71.79
409,15,35,39,2025-01-18 00:00:00,2025-01-18 01:52:00,12.78,73.69
410,6,129,5,2025-01-18 01:00:00,2025-01-18 01:25:00,41.67,415.7
411,12,56,116,2025-01-18 02:00:00,2025-01-18 02:45:00,37.36,297.41
412,20,45,27,2025-01-18 03:00:00,2025-01-18 04:27:00,38.85,470.03
413,11,177,76,2025-01-18 04:00:00,2025-01-18 04:26:00,21.18,160.57
414,11,112,6,2025-01-18 05:00:00,2025-01-18 05:40:00,15.25,112.48
415,10,52,117,2025-01-18 06:00:00,2025-01-18 06:30:00,40.63,63.52
416,4,60,167,2025-01-18 07:00:00,2025-01-18 07:21:00,19.92,317.07
417,12,18,159,2025-01-18 08:00:00,2025-01-18 08:59:00,16.95,317.1
418,1,97,25,2025-01-18 09:00:00,2025-01-18 09:41:00,17.03,146.85
419,7,12,46,2025-01-18 10:00:00,2025-01-18 11:37:00,40.3,233.87
420,20,171,146,2025-01-18 11:00:00,2025-01-18 11:57:00,12.08,103.88
421,2,199,198,2025-01-18 12:00:00,2025-01-18 12:31:00,38.32,116.36
422,13,34,184,2025-01-18 13:00:00,2025-01-18 14:14:00,24.1,334.02
423,10,52,63,2025-01-18 14:00:00,2025-01-18 14:45:00,15.45,191.98
424,20,181,91,2025-01-18 15:00:00,2025-01-18 16:28:00,28.37,185.99
425,12,70,154,2025-01-18 16:00:00,2025-01-18 16:20:00,16.16,320.03
426,4,82,14,2025-01-18 17:00:00,2025-01-18 18:54:00,25.6,161.01
427,10,183,21,2025-01-18 18:00:00,2025-01-18 19:52:00,29.55,57.21
428,9,11,126,2025-01-18 19:00:00,2025-01-18 19:29:00,28.32,187.48
429,9,42,5,2025-01-18 20:00:00,2025-01-18 21:41:00,37.65,443.3
430,10,160,164,2025-01-18 21:00:00,2025-01-18 22:22:00,29.75,444.08
431,14,4,59,2025-01-18 22:00:00,2025-01-18 22:35:00,13.83,463.39
432,16,171,190,2025-01-18 23:00:00,2025-01-19 00:13:00,16.8,136.98
433,16,95,41,2025-01-19 00:00:00,2025-01-19 01:11:00,21.09,351.43
434,5,135,131,2025-01-19 01:00:00,2025-01-19 01:59:00,35.78,271.49
435,2,65,200,2025-01-19 02:00:00,2025-01-19 03:40:00,41.17,168.43
436,6,5,75,2025-01-19 03:00:00,2025-01-19 03:44:00,5.98,339.66
437,11,133,92,2025-01-19 04:00:00,2025-01-19 04:58:00,44.74,324.51
438,1,64,142,2025-01-19 05:00:00,2025-01-19 06:03:00,24.66,115.18
439,20,193,141,2025-01-19 06:00:00,2025-01-19 06:37:00,10.27,392.44
440,7,87,100,2025-01-19 07:00:00,2025-01-19 08:04:00,27.62,459.79
441,4,158,76,2025-01-19 08:00:00,2025-01-19 09:13:00,23.34,189.04
442,17,23,193,2025-01-19 09:00:00,2025-01-19 09:40:00,6.97,94.63
443,4,88,165,2025-01-19 10:00:00,2025-01-19 10:29:00,28.1,213.57
444,7,50,159,2025-01-19 11:00:00,2025-01-19 11:51:00,42.26,432.1
445,10,27,135,2025-01-19 12:00:00,2025-01-19 12:27:00,23.91,258.02
446,6,119,125,2025-01-19 13:00:00,2025-01-19 14:50:00,14.17,393.76
447,12,57,113,2025-01-19 14:00:00,2025-01-19 15:15:00,31.84,313.42
448,18,140,128,2025-01-19 15:00:00,2025-01-19 16:46:00,15.71,489.09
449,12,131,130,2025-01-19 16:00:00,2025-01-19 17:56:00,41.61,300.69
450,4,13,146,2025-01-19 17:00:00,2025-01-19 17:24:00,24.08,402.21
451,15,3,42,2025-01-19 18:00:00,2025-01-19 18:38:00,36.38,223.12
452,15,92,99,2025-01-19 19:00:00,2025-01-19 20:43:00,6.97,252.09
453,17,118,130,2025-01-19 20:00:00,2025-01-19 21:05:00,34.3,171.63
454,4,122,167,2025-01-19 21:00:00,2025-01-19 21:30:00,10.92,164.15
455,7,122,81,2025-01-19 22:00:00,2025-01-19 23:55:00,13.71,298.86
456,12,36,141,2025-01-19 23:00:00,2025-01-19 23:26:00,39.45,352.04
457,7,129,65,2025-01-20 00:00:00,2025-01-20 00:26:00,9.96,66.1
458,3,62,181,2025-01-20 01:00:00,2025-01-20 02:07:00,16.79,67.61
459,1,78,161,2025-01-20 02:00:00,2025-01-20 03:49:00,19.8,62.53
460,2,102,28,2025-01-20 03:00:00,2025-01-20 03:38:00,41.4,289.94
461,5,147,118,2025-01-20 04:00:00,2025-01-20 04:35:00,10.72,312.45
462,14,164,163,2025-01-20 05:00:00,2025-01-20 06:52:00,29.68,297.1
463,9,11,153,2025-01-20 06:00:00,2025-01-20 06:25:00,13.12,267.8
464,8,20,131,2025-01-20 07:00:00,2025-01-20 07:27:00,16.55,302.23
465,18,156,31,2025-01-20 08:00:00,2025-01-20 08:32:00,22.8,185.45
466,9,10,31,2025-01-20 09:00:00,2025-01-20 10:19:00,26.89,461.47
467,6,113,70,2025-01-20 10:00:00,2025-01-20 11:08:00,12.01,432.92
468,2,167,64,2025-01-20 11:00:00,2025-01-20 11:39:00,28.82,275.35
469,19,123,113,2025-01-20 12:00:00,2025-01-20 12:52:00,29.29,325.2
470,11,13,135,2025-01-20 13:00:00,2025-01-20 14:13:00,21.34,324.39
471,12,103,146,2025-01-20 14:00:00,2025-01-20 15:28:00,13.03,158.38
472,8,70,38,2025-01-20 15:00:00,2025-01-20 16:10:00,18.36,121.74
473,11,87,20,2025-01-20 16:00:00,2025-01-20 17:02:00,8.92,450.48
474,8,63,67,2025-01-20 17:00:00,2025-01-20 18:21:00,34.79,226.13
475,13,13,185,2025-01-20 18:00:00,2025-01-20 19:13:00,5.58,458.94
476,20,67,152,2025-01-20 19:00:00,2025-01-20 20:31:00,18.27,362.04
477,14,60,18,2025-01-20 20:00:00,2025-01-20 21:12:00,41.97,379.23
478,11,129,97,2025-01-20 21:00:00,2025-01-20 21:22:00,12.5,132.2
479,4,25,61,2025-01-20 22:00:00,2025-01-20 22:43:00,25.94,449.47
480,18,107,34,2025-01-20 23:00:00,2025-01-20 23:32:00,10.97,407.28
481,20,133,180,2025-01-21 00:00:00,2025-01-21 00:52:00,42.99,76.32
482,6,147,19,2025-01-21 01:00:00,2025-01-21 02:56:00,37.82,454.81
483,2,46,171,2025-01-21 02:00:00,2025-01-21 03:27:00,17.51,295.43
484,13,200,98,2025-01-21 03:00:00,2025-01-21 03:41:00,35.08,363.46
485,8,73,42,2025-01-21 04:00:00,2025-01-21 04:47:00,27.69,421.89
486,6,145,130,2025-01-21 05:00:00,2025-01-21 06:50:00,13.87,153.65
487,3,87,186,2025-01-21 06:00:00,2025-01-21 07:21:00,10.38,204.47
488,17,107,111,2025-01-21 07:00:00,2025-01-21 07:23:00,14.97,413.03
489,14,80,77,2025-01-21 08:00:00,2025-01-21 09:02:00,30.16,217.05
490,9,128,65,2025-01-21 09:00:00,2025-01-21 10:38:00,43.19,344.28
491,8,21,61,2025-01-21 10:00:00,2025-01-21 11:52:00,36.08,418.46
492,2,49,162,2025-01-21 11:00:00,2025-01-21 12:45:00,41.14,398.66
493,2,88,91,2025-01-21 12:00:00,2025-01-21 13:13:00,12.76,322.12
494,2,67,44,2025-01-21 13:00:00,2025-01-21 14:57:00,41.58,465.96
495,10,49,168,2025-01-21 14:00:00,2025-01-21 14:42:00,8.39,184.03
496,5,140,57,2025-01-21 15:00:00,2025-01-21 16:04:00,42.77,242.87
497,7,153,152,2025-01-21 16:00:00,2025-01-21 16:40:00,10.65,397.71
498,2,144,105,2025-01-21 17:00:00,2025-01-21 17:27:00,19.46,392.85
499,19,112,23,2025-01-21 18:00:00,2025-01-21 18:48:00,18.82,346.82
500,11,154,67,2025-01-21 19:00:00,2025-01-21 20:34:00,18.19,106.51
501,16,128,187,2025-01-21 20:00:00,2025-01-21 21:34:00,34.46,310.31
502,4,134,125,2025-01-21 21:00:00,2025-01-21 22:41:00,38.58,484.66
503,19,23,145,2025-01-21 22:00:00,2025-01-21 22:32:00,27.82,168.77
504,7,55,98,2025-01-21 23:00:00,2025-01-22 00:57:00,26.84,81.04
505,1,52,180,2025-01-22 00:00:00,2025-01-22 00:50:00,15.45,56.65
506,15,163,188,2025-01-22 01:00:00,2025-01-22 02:06:00,41.13,321.55
507,4,158,116,2025-01-22 02:00:00,2025-01-22 03:45:00,27.59,73.47
508,6,141,79,2025-01-22 03:00:00,2025-01-22 04:38:00,21.45,466.3
509,8,45,134,2025-01-22 04:00:00,2025-01-22 04:58:00,27.38,447.88
510,17,59,48,2025-01-22 05:00:00,2025-01-22 06:25:00,9.18,455.54
511,12,125,145,2025-01-22 06:00:00,2025-01-22 07:21:00,9.46,341.71
512,12,21,129,2025-01-22 07:00:00,2025-01-22 08:27:00,42.09,63.96
513,13,64,48,2025-01-22 08:00:00,2025-01-22 08:58:00,13.74,302.83
514,3,175,111,2025-01-22 09:00:00,2025-01-22 09:51:00,15.81,84.88
515,6,98,23,2025-01-22 10:00:00,2025-01-22 11:51:00,27.29,86.96
516,18,76,29,2025-01-22 11:00:00,2025-01-22 12:19:00,24.47,75.06
517,15,47,76,2025-01-22 12:00:00,2025-01-22 12:42:00,27.23,104.65
518,6,95,167,2025-01-22 13:00:00,2025-01-22 13:36:00,19.62,287.98
519,15,111,74,2025-01-22 14:00:00,2025-01-22 15:01:00,21.21,305.09
520,18,12,130,2025-01-22 15:00:00,2025-01-22 16:38:00,11.75,399.59
521,10,199,144,2025-01-22 16:00:00,2025-01-22 17:57:00,24.88,402.46
522,15,96,100,2025-01-22 17:00:00,2025-01-22 17:55:00,21.92,184.2
523,13,35,21,2025-01-22 18:00:00,2025-01-22 19:36:00,42.6,250.08
524,3,42,91,2025-01-22 19:00:00,2025-01-22 19:52:00,10.19,278.85
525,4,150,124,2025-01-22 20:00:00,2025-01-22 21:29:00,29.63,52.37
526,1,92,173,2025-01-22 21:00:00,2025-01-22 21:57:00,43.66,444.78
527,13,82,141,2025-01-22 22:00:00,2025-01-22 22:37:00,8.92,274.08
528,13,58,106,2025-01-22 23:00:00,2025-01-23 00:32:00,33.84,310.6
529,13,135,171,2025-01-23 00:00:00,2025-01-23 01:13:00,39.62,154.34
530,20,140,80,2025-01-23 01:00:00,2025-01-23 02:43:00,18.29,399.22
531,1,190,53,2025-01-23 02:00:00,2025-01-23 03:17:00,27.77,212.63
532,18,113,198,2025-01-23 03:00:00,2025-01-23 03:28:00,8.59,357.95
533,3,111,29,2025-01-23 04:00:00,2025-01-23 04:33:00,18.48,282.12
534,19,148,39,2025-01-23 05:00:00,2025-01-23 06:13:00,14.95,429.93
535,20,8,136,2025-01-23 06:00:00,2025-01-23 06:28:00,32.41,289.26
536,5,58,20,2025-01-23 07:00:00,2025-01-23 08:58:00,7.23,429.63
537,6,145,135,2025-01-23 08:00:00,2025-01-23 09:05:00,24.33,198.4
538,18,71,77,2025-01-23 09:00:00,2025-01-23 10:29:00,27.15,207.54
539,7,169,138,2025-01-23 10:00:00,2025-01-23 10:37:00,42.25,368.81
540,16,191,27,2025-01-23 11:00:00,2025-01-23 11:38:00,41.84,361.2
541,2,195,149,2025-01-23 12:00:00,2025-01-23 13:25:00,5.26,100.04
542,16,11,103,2025-01-23 13:00:00,2025-01-23 13:26:00,28.24,189.04
543,10,42,37,2025-01-23 14:00:00,2025-01-23 15:50:00,20.99,107.91
544,14,171,119,2025-01-23 15:00:00,2025-01-23 15:31:00,26.45,154.97
545,18,169,160,2025-01-23 16:00:00,2025-01-23 17:01:00,30.98,217.43
546,13,158,42,2025-01-23 17:00:00,2025-01-23 18:36:00,15.98,491.13
547,14,75,145,2025-01-23 18:00:00,2025-01-23 19:58:00,35.45,217.05
548,19,75,161,2025-01-23 19:00:00,2025-01-23 19:28:00,41.82,251.2
549,16,160,160,2025-01-23 20:00:00,2025-01-23 21:53:00,40.55,84.38
550,3,82,48,2025-01-23 21:00:00,2025-01-23 22:50:00,35.21,217.06
551,12,100,103,2025-01-23 22:00:00,2025-01-23 23:22:00,25.98,186.19
552,10,165,37,2025-01-23 23:00:00,2025-01-23 23:39:00,24.41,214.69
553,19,62,152,2025-01-24 00:00:00,2025-01-24 00:27:00,34.8,103.34
554,9,82,147,2025-01-24 01:00:00,2025-01-24 02:20:00,35.91,345.6
555,20,114,27,2025-01-24 02:00:00,2025-01-24 03:41:00,5.48,84.95
556,16,156,52,2025-01-24 03:00:00,2025-01-24 04:39:00,6.51,363.32
557,5,26,49,2025-01-24 04:00:00,2025-01-24 05:30:00,24.1,156.17
558,11,176,78,2025-01-24 05:00:00,2025-01-24 06:57:00,39.65,363.57
559,18,183,118,2025-01-24 06:00:00,2025-01-24 06:54:00,13.6,251.83
560,7,112,159,2025-01-24 07:00:00,2025-01-24 08:00:00,10.74,482.19
561,13,140,120,2025-01-24 08:00:00,2025-01-24 08:21:00,42.33,225.41
562,9,177,117,2025-01-24 09:00:00,2025-01-24 10:38:00,40.64,418.06
563,9,93,80,2025-01-24 10:00:00,2025-01-24 10:44:00,15.75,472.63
564,9,17,195,2025-01-24 11:00:00,2025-01-24 12:59:00,38.61,66.8
565,13,195,76,2025-01-24 12:00:00,2025-01-24 13:29:00,35.28,319.84
566,6,162,133,2025-01-24 13:00:00,2025-01-24 14:51:00,44.82,166.94
567,19,124,200,2025-01-24 14:00:00,2025-01-24 15:23:00,11.53,155.41
568,3,177,65,2025-01-24 15:00:00,2025-01-24 15:49:00,40.9,280.17
569,6,143,157,2025-01-24 16:00:00,2025-01-24 17:24:00,7.28,473.36
570,6,169,184,2025-01-24 17:00:00,2025-01-24 18:31:00,31.92,77.87
571,5,66,104,2025-01-24 18:00:00,2025-01-24 19:18:00,31.77,481.61
572,11,175,63,2025-01-24 19:00:00,2025-01-24 20:07:00,41.63,412.97
573,18,23,187,2025-01-24 20:00:00,2025-01-24 21:26:00,14.12,455.09
574,12,193,71,2025-01-24 21:00:00,2025-01-24 22:02:00,11.87,72.66
575,18,169,46,2025-01-24 22:00:00,2025-01-24 23:44:00,25.54,185.33
576,9,193,164,2025-01-24 23:00:00,2025-01-25 00:54:00,43.1,105.0
577,4,160,54,2025-01-25 00:00:00,2025-01-25 00:23:00,16.15,230.7
578,17,61,137,2025-01-25 01:00:00,2025-01-25 02:39:00,36.87,128.1
579,12,127,144,2025-01-25 02:00:00,2025-01-25 03:43:00,17.8,81.11
580,19,29,148,2025-01-25 03:00:00,2025-01-25 04:37:00,15.2,341.14
581,16,125,193,2025-01-25 04:00:00,2025-01-25 04:53:00,32.36,290.3
582,4,186,75,2025-01-25 05:00:00,2025-01-25 05:48:00,35.86,446.88
583,5,84,11,2025-01-25 06:00:00,2025-01-25 07:21:00,5.52,120.22
584,8,97,182,2025-01-25 07:00:00,2025-01-25 07:42:00,28.34,206.54
585,4,107,133,2025-01-25 08:00:00,2025-01-25 09:28:00,26.24,312.23
586,12,44,196,2025-01-25 09:00:00,2025-01-25 10:46:00,20.56,86.44
587,16,69,169,2025-01-25 10:00:00,2025-01-25 10:21:00,36.41,451.51
588,14,94,138,2025-01-25 11:00:00,2025-01-25 12:08:00,19.24,484.67
589,16,27,56,2025-01-25 12:00:00,2025-01-25 12:54:00,26.76,292.18
590,2,180,129,2025-01-25 13:00:00,2025-01-25 14:25:00,22.11,422.56
591,12,85,36,2025-01-25 14:00:00,2025-01-25 15:42:00,22.92,271.26
592,6,48,157,2025-01-25 15:00:00,2025-01-25 16:58:00,24.42,93.05
593,5,58,95,2025-01-25 16:00:00,2025-01-25 17:07:00,11.25,230.86
594,1,42,186,2025-01-25 17:00:00,2025-01-25 17:38:00,37.14,286.5
595,6,200,82,2025-01-25 18:00:00,2025-01-25 18:54:00,16.62,379.55
596,12,157,70,2025-01-25 19:00:00,2025-01-25 20:11:00,25.65,110.88
597,14,161,119,2025-01-25 20:00:00,2025-01-25 20:57:00,15.92,248.1
598,8,141,46,2025-01-25 21:00:00,2025-01-25 22:29:00,39.37,363.04
599,9,89,6,2025-01-25 22:00:00,2025-01-25 23:09:00,38.27,334.8
600,12,111,25,2025-01-25 23:00:00,2025-01-26 00:29:00,43.02,87.82
601,2,200,14,2025-01-26 00:00:00,2025-01-26 01:28:00,19.57,201.4
602,15,189,152,2025-01-26 01:00:00,2025-01-26 02:08:00,40.48,71.53
603,7,40,163,2025-01-26 02:00:00,2025-01-26 03:03:00,39.35,117.33
604,12,46,94,2025-01-26 03:00:00,2025-01-26 03:21:00,27.95,144.06
605,11,162,187,2025-01-26 04:00:00,2025-01-26 04:30:00,10.9,236.83
606,1,95,174,2025-01-26 05:00:00,2025-01-26 05:39:00,33.17,275.38
607,19,61,195,2025-01-26 06:00:00,2025-01-26 07:32:00,42.79,420.3
608,9,163,170,2025-01-26 07:00:00,2025-01-26 07:46:00,37.77,399.97
609,7,195,8,2025-01-26 08:00:00,2025-01-26 09:09:00,8.06,274.98
610,12,158,144,2025-01-26 09:00:00,2025-01-26 10:58:00,5.9,189.26
611,4,121,129,2025-01-26 10:00:00,2025-01-26 11:27:00,23.43,109.8
612,5,168,176,2025-01-26 11:00:00,2025-01-26 11:30:00,41.52,447.52
613,5,64,124,2025-01-26 12:00:00,2025-01-26 12:22:00,33.89,255.33
614,18,151,43,2025-01-26 13:00:00,2025-01-26 13:38:00,44.98,328.31
615,16,54,77,2025-01-26 14:00:00,2025-01-26 14:51:00,30.09,362.97
616,20,193,158,2025-01-26 15:00:00,2025-01-26 15:55:00,40.29,385.22
617,9,27,88,2025-01-26 16:00:00,2025-01-26 17:52:00,37.48,420.53
618,10,69,72,2025-01-26 17:00:00,2025-01-26 18:08:00,26.54,270.76
619,19,44,111,2025-01-26 18:00:00,2025-01-26 19:05:00,8.62,244.96
620,18,176,69,2025-01-26 19:00:00,2025-01-26 19:25:00,10.23,388.81
621,8,138,32,2025-01-26 20:00:00,2025-01-26 21:29:00,37.62,212.61
622,20,71,161,2025-01-26 21:00:00,2025-01-26 22:19:00,19.77,74.56
623,4,158,132,2025-01-26 22:00:00,2025-01-26 23:54:00,29.11,417.18
624,10,6,102,2025-01-26 23:00:00,2025-01-26 23:58:00,16.67,343.93
625,16,2,143,2025-01-27 00:00:00,2025-01-27 01:55:00,40.66,256.6
626,17,125,67,2025-01-27 01:00:00,2025-01-27 02:32:00,41.64,491.13
627,8,87,17,2025-01-27 02:00:00,2025-01-27 03:08:00,43.23,354.29
628,4,27,160,2025-01-27 03:00:00,2025-01-27 04:30:00,42.15,110.27
629,8,94,127,2025-01-27 04:00:00,2025-01-27 05:38:00,27.56,207.85
630,9,134,116,2025-01-27 05:00:00,2025-01-27 05:22:00,29.08,290.75
631,6,145,24,2025-01-27 06:00:00,2025-01-27 06:41:00,43.49,406.57
632,6,155,28,2025-01-27 07:00:00,2025-01-27 08:25:00,19.91,433.56
633,2,45,24,2025-01-27 08:00:00,2025-01-27 08:39:00,30.23,316.09
634,15,27,77,2025-01-27 09:00:00,2025-01-27 10:50:00,22.59,84.78
635,7,79,41,2025-01-27 10:00:00,2025-01-27 10:43:00,18.79,218.73
636,18,89,179,2025-01-27 11:00:00,2025-01-27 12:31:00,42.18,202.13
637,9,137,13,2025-01-27 12:00:00,2025-01-27 12:45:00,27.79,446.08
638,2,20,58,2025-01-27 13:00:00,2025-01-27 13:45:00,23.6,119.09
639,3,120,164,2025-01-27 14:00:00,2025-01-27 14:28:00,7.17,168.59
640,17,60,193,2025-01-27 15:00:00,2025-01-27 16:17:00,11.22,71.28
641,3,76,95,2025-01-27 16:00:00,2025-01-27 17:36:00,26.63,259.65
642,12,175,18,2025-01-27 17:00:00,2025-01-27 18:49:00,44.78,122.65
643,11,22,56,2025-01-27 18:00:00,2025-01-27 19:55:00,23.38,489.44
644,5,195,29,2025-01-27 19:00:00,2025-01-27 19:26:00,30.01,244.14
645,15,190,177,2025-01-27 20:00:00,2025-01-27 21:58:00,39.07,457.66
646,8,58,74,2025-01-27 21:00:00,2025-01-27 21:59:00,41.74,141.17
647,6,155,131,2025-01-27 22:00:00,2025-01-27 23:35:00,19.65,307.21
648,15,54,36,2025-01-27 23:00:00,2025-01-27 23:47:00,11.54,383.49
649,19,113,11,2025-01-28 00:00:00,2025-01-28 01:04:00,43.85,407.66
650,15,197,157,2025-01-28 01:00:00,2025-01-28 02:15:00,26.1,349.49
651,16,122,42,2025-01-28 02:00:00,2025-01-28 02:45:00,40.43,499.56
652,20,151,131,2025-01-28 03:00:00,2025-01-28 03:55:00,16.94,372.33
653,1,83,73,2025-01-28 04:00:00,2025-01-28 05:07:00,8.55,325.29
654,7,167,109,2025-01-28 05:00:00,2025-01-28 05:45:00,40.14,443.66
655,10,194,27,2025-01-28 06:00:00,2025-01-28 07:02:00,21.66,373.2
656,2,133,149,2025-01-28 07:00:00,2025-01-28 08:15:00,22.62,108.64
657,12,126,188,2025-01-28 08:00:00,2025-01-28 09:13:00,44.34,396.05
658,7,148,14,2025-01-28 09:00:00,2025-01-28 10:19:00,21.35,117.8
659,9,92,15,2025-01-28 10:00:00,2025-01-28 11:00:00,27.95,116.9
660,5,136,182,2025-01-28 11:00:00,2025-01-28 12:09:00,34.49,180.71
661,13,113,140,2025-01-28 12:00:00,2025-01-28 13:37:00,14.01,385.96
662,4,118,112,2025-01-28 13:00:00,2025-01-28 14:50:00,15.79,312.94
663,6,99,49,2025-01-28 14:00:00,2025-01-28 14:48:00,34.55,205.72
